"site","transect","subQuadrat","ID","fl","fs","fps","surv","time","TSF","stage","density","density2","transitionJ","transitionSR","transitionLR"
"siteE",3,9,"CY3.9.42",1,1,6,0,2014,"three","SR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.47",1,1,6,1,2014,"three","LR",29,841,NA,NA,0
"siteE",3,9,"CY3.9.51",0,NA,NA,0,2014,"three","SR",29,841,NA,NA,NA
"siteE",4,9,"CY4.9.1",1,1,4,0,2014,"three","LR",1,1,NA,NA,NA
"siteF",1,8,"R2Y1.8.1",0,NA,NA,0,2014,"one","SD",6,36,NA,NA,NA
"siteF",1,8,"R2Y1.8.2",0,NA,NA,1,2014,"one","J",6,36,1,NA,NA
"siteF",1,8,"R2Y1.8.3",0,NA,NA,1,2014,"one","J",6,36,1,NA,NA
"siteF",1,8,"R2Y1.8.4",0,NA,NA,0,2014,"one","J",6,36,NA,NA,NA
"siteF",1,8,"R2Y1.8.5",0,NA,NA,0,2014,"one","J",6,36,NA,NA,NA
"siteF",1,8,"R2Y1.8.6",0,NA,NA,0,2014,"one","J",6,36,NA,NA,NA
"siteF",1,10,"R2Y1.10.1",0,NA,NA,1,2014,"one","J",4,16,1,NA,NA
"siteF",1,10,"R2Y1.10.2",0,NA,NA,0,2014,"one","J",4,16,NA,NA,NA
"siteF",1,10,"R2Y1.10.3",0,NA,NA,0,2014,"one","J",4,16,NA,NA,NA
"siteF",1,10,"R2Y1.10.4",0,NA,NA,0,2014,"one","J",4,16,NA,NA,NA
"siteF",2,7,"R2Y2.7.1",0,NA,NA,1,2014,"one","J",3,9,1,NA,NA
"siteF",2,7,"R2Y2.7.2",0,NA,NA,1,2014,"one","J",3,9,1,NA,NA
"siteF",2,7,"R2Y2.7.3",0,NA,NA,0,2014,"one","J",3,9,NA,NA,NA
"siteF",2,8,"R2Y2.8.1",0,NA,NA,1,2014,"one","J",6,36,1,NA,NA
"siteF",2,8,"R2Y2.8.2",0,NA,NA,0,2014,"one","SD",6,36,NA,NA,NA
"siteF",2,8,"R2Y2.8.3",0,NA,NA,1,2014,"one","J",6,36,1,NA,NA
"siteF",2,8,"R2Y2.8.4",0,NA,NA,0,2014,"one","J",6,36,NA,NA,NA
"siteF",2,8,"R2Y2.8.5",0,NA,NA,0,2014,"one","J",6,36,NA,NA,NA
"siteF",2,8,"R2Y2.8.6",0,NA,NA,1,2014,"one","J",6,36,1,NA,NA
"siteF",2,10,"R2Y2.10.1",0,NA,NA,1,2014,"one","J",3,9,1,NA,NA
"siteF",2,10,"R2Y2.10.2",0,NA,NA,1,2014,"one","SD",3,9,NA,NA,NA
"siteF",2,10,"R2Y2.10.3",0,NA,NA,1,2014,"one","J",3,9,1,NA,NA
"siteF",3,8,"R2Y3.8.1",0,NA,NA,0,2014,"one","J",10,100,NA,NA,NA
"siteF",3,8,"R2Y3.8.2",0,NA,NA,1,2014,"one","J",10,100,0,NA,NA
"siteF",3,8,"R2Y3.8.3",0,NA,NA,1,2014,"one","J",10,100,0,NA,NA
"siteF",3,8,"R2Y3.8.4",0,NA,NA,0,2014,"one","SD",10,100,NA,NA,NA
"siteF",3,8,"R2Y3.8.5",0,NA,NA,0,2014,"one","J",10,100,NA,NA,NA
"siteF",3,8,"R2Y3.8.6",0,NA,NA,1,2014,"one","SD",10,100,NA,NA,NA
"siteF",3,8,"R2Y3.8.7",0,NA,NA,1,2014,"one","J",10,100,1,NA,NA
"siteF",3,8,"R2Y3.8.8",0,NA,NA,0,2014,"one","J",10,100,NA,NA,NA
"siteF",3,8,"R2Y3.8.9",0,NA,NA,0,2014,"one","J",10,100,NA,NA,NA
"siteF",3,8,"R2Y3.8.10",0,NA,NA,0,2014,"one","J",10,100,NA,NA,NA
"siteF",3,9,"R2Y3.9.1",0,NA,NA,1,2014,"one","J",2,4,1,NA,NA
"siteF",3,9,"R2Y3.9.2",0,NA,NA,0,2014,"one","SD",2,4,NA,NA,NA
"siteF",3,10,"R2Y3.10.1",0,NA,NA,0,2014,"one","J",9,81,NA,NA,NA
"siteF",3,10,"R2Y3.10.2",0,NA,NA,1,2014,"one","J",9,81,1,NA,NA
"siteF",3,10,"R2Y3.10.3",0,NA,NA,0,2014,"one","SD",9,81,NA,NA,NA
"siteF",3,10,"R2Y3.10.4",0,NA,NA,1,2014,"one","J",9,81,1,NA,NA
"siteF",3,10,"R2Y3.10.5",0,NA,NA,1,2014,"one","J",9,81,1,NA,NA
"siteF",3,10,"R2Y3.10.6",0,NA,NA,1,2014,"one","J",9,81,1,NA,NA
"siteF",3,10,"R2Y3.10.7",0,NA,NA,1,2014,"one","J",9,81,1,NA,NA
"siteF",3,10,"R2Y3.10.8",0,NA,NA,1,2014,"one","J",9,81,1,NA,NA
"siteF",3,10,"R2Y3.10.9",0,NA,NA,1,2014,"one","J",9,81,1,NA,NA
"siteF",4,5,"R2Y4.5.1",0,NA,NA,1,2014,"one","SD",4,16,NA,NA,NA
"siteF",4,5,"R2Y4.5.2",0,NA,NA,1,2014,"one","J",4,16,1,NA,NA
"siteF",4,5,"R2Y4.5.3",0,NA,NA,1,2014,"one","SD",4,16,NA,NA,NA
"siteF",4,5,"R2Y4.5.4",0,NA,NA,1,2014,"one","J",4,16,1,NA,NA
"siteF",4,7,"R2Y4.7.1",0,NA,NA,1,2014,"one","J",1,1,1,NA,NA
"siteF",4,9,"R2Y4.9.1",0,NA,NA,0,2014,"one","SD",22,484,NA,NA,NA
"siteF",4,9,"R2Y4.9.2",0,NA,NA,0,2014,"one","J",22,484,NA,NA,NA
"siteF",4,9,"R2Y4.9.3",0,NA,NA,1,2014,"one","J",22,484,1,NA,NA
"siteF",4,9,"R2Y4.9.4",0,NA,NA,0,2014,"one","SD",22,484,NA,NA,NA
"siteF",4,9,"R2Y4.9.5",0,NA,NA,0,2014,"one","J",22,484,NA,NA,NA
"siteF",4,9,"R2Y4.9.6",0,NA,NA,0,2014,"one","SD",22,484,NA,NA,NA
"siteF",4,9,"R2Y4.9.7",0,NA,NA,0,2014,"one","SD",22,484,NA,NA,NA
"siteF",4,9,"R2Y4.9.8",0,NA,NA,1,2014,"one","J",22,484,1,NA,NA
"siteF",4,9,"R2Y4.9.9",0,NA,NA,0,2014,"one","J",22,484,NA,NA,NA
"siteF",4,9,"R2Y4.9.10",0,NA,NA,1,2014,"one","J",22,484,1,NA,NA
"siteF",4,9,"R2Y4.9.11",0,NA,NA,0,2014,"one","J",22,484,NA,NA,NA
"siteF",4,9,"R2Y4.9.12",0,NA,NA,1,2014,"one","J",22,484,1,NA,NA
"siteF",4,9,"R2Y4.9.13",0,NA,NA,1,2014,"one","J",22,484,0,NA,NA
"siteF",4,9,"R2Y4.9.14",0,NA,NA,1,2014,"one","J",22,484,1,NA,NA
"siteF",4,9,"R2Y4.9.15",0,NA,NA,0,2014,"one","J",22,484,NA,NA,NA
"siteF",4,9,"R2Y4.9.16",0,NA,NA,0,2014,"one","J",22,484,NA,NA,NA
"siteF",4,9,"R2Y4.9.17",0,NA,NA,1,2014,"one","J",22,484,0,NA,NA
"siteF",4,9,"R2Y4.9.18",0,NA,NA,1,2014,"one","J",22,484,1,NA,NA
"siteF",4,9,"R2Y4.9.19",0,NA,NA,1,2014,"one","J",22,484,1,NA,NA
"siteF",4,9,"R2Y4.9.20",0,NA,NA,0,2014,"one","J",22,484,NA,NA,NA
"siteF",4,9,"R2Y4.9.21",0,NA,NA,1,2014,"one","J",22,484,1,NA,NA
"siteF",4,9,"R2Y4.9.22",0,NA,NA,1,2014,"one","J",22,484,1,NA,NA
"siteF",4,10,"R2Y4.10.1",0,NA,NA,1,2014,"one","J",7,49,1,NA,NA
"siteF",4,10,"R2Y4.10.2",0,NA,NA,1,2014,"one","J",7,49,1,NA,NA
"siteF",4,10,"R2Y4.10.3",0,NA,NA,0,2014,"one","SD",7,49,NA,NA,NA
"siteF",4,10,"R2Y4.10.4",0,NA,NA,0,2014,"one","SD",7,49,NA,NA,NA
"siteF",4,10,"R2Y4.10.5",0,NA,NA,0,2014,"one","J",7,49,NA,NA,NA
"siteF",4,10,"R2Y4.10.6",0,NA,NA,0,2014,"one","SD",7,49,NA,NA,NA
"siteF",4,10,"R2Y4.10.7",0,NA,NA,0,2014,"one","SD",7,49,NA,NA,NA
"siteC",1,1,"RY1.1.3",1,1,2,0,2015,"three","LR",1,1,NA,NA,NA
"siteC",1,2,"RY1.2.2",0,NA,NA,0,2015,"three","LR",1,1,NA,NA,NA
"siteC",1,4,"RY1.4.5",0,NA,NA,1,2015,"three","J",1,1,0,NA,NA
"siteC",1,6,"RY1.6.3",0,NA,NA,1,2015,"three","LR",2,4,NA,NA,0
"siteC",1,6,"RY1.6.5",0,NA,NA,1,2015,"three","SR",2,4,NA,1,NA
"siteC",1,7,"RY1.7.1",1,1,8,1,2015,"three","LR",1,1,NA,NA,0
"siteC",1,8,"RY1.8.3",0,NA,NA,1,2015,"three","SR",6,36,NA,0,NA
"siteC",1,8,"RY1.8.5",0,NA,NA,1,2015,"three","SR",6,36,NA,0,NA
"siteC",1,8,"RY1.8.7",0,NA,NA,0,2015,"three","SR",6,36,NA,NA,NA
"siteC",1,8,"RY1.8.17",0,NA,NA,0,2015,"three","SR",6,36,NA,NA,NA
"siteC",1,8,"RY1.8.19",1,1,3,0,2015,"three","SR",6,36,NA,NA,NA
"siteC",1,8,"RY1.8.20",0,NA,NA,0,2015,"three","SR",6,36,NA,NA,NA
"siteC",1,9,"RY1.9.1",1,3,4,1,2015,"three","LR",1,1,NA,NA,1
"siteE",1,5,"CY1.5.1",0,NA,NA,1,2015,"three","LR",3,9,NA,NA,0
"siteE",1,5,"CY1.5.7",0,NA,NA,1,2015,"three","LR",3,9,NA,NA,0
"siteE",1,5,"CY1.5.9",1,2,2,1,2015,"three","LR",3,9,NA,NA,0
"siteE",1,6,"CY1.6.9",1,1,5,1,2015,"three","LR",5,25,NA,NA,0
"siteE",1,6,"CY1.6.12",1,1,3,1,2015,"three","LR",5,25,NA,NA,0
"siteE",1,6,"CY1.6.19",1,2,4,1,2015,"three","LR",5,25,NA,NA,0
"siteE",1,6,"CY1.6.20",0,NA,NA,0,2015,"three","SR",5,25,NA,NA,NA
"siteE",1,6,"CY1.6.21",1,1,4,0,2015,"three","LR",5,25,NA,NA,NA
"siteE",1,7,"CY1.7.7",0,NA,NA,0,2015,"three","SR",12,144,NA,NA,NA
"siteE",1,7,"CY1.7.9",0,NA,NA,0,2015,"three","SR",12,144,NA,NA,NA
"siteE",1,7,"CY1.7.10",1,1,2,0,2015,"three","SR",12,144,NA,NA,NA
"siteE",1,7,"CY1.7.11",1,1,3,0,2015,"three","LR",12,144,NA,NA,NA
"siteE",1,7,"CY1.7.14",0,NA,NA,1,2015,"three","LR",12,144,NA,NA,0
"siteE",1,7,"CY1.7.15",1,2,5,1,2015,"three","LR",12,144,NA,NA,0
"siteE",1,7,"CY1.7.18",0,NA,NA,1,2015,"three","LR",12,144,NA,NA,0
"siteE",1,7,"CY1.7.19",0,NA,NA,0,2015,"three","LR",12,144,NA,NA,NA
"siteE",1,7,"CY1.7.20",1,2,3,1,2015,"three","LR",12,144,NA,NA,0
"siteE",1,7,"CY1.7.22",0,NA,NA,1,2015,"three","SR",12,144,NA,1,NA
"siteE",1,7,"CY1.7.23",0,NA,NA,0,2015,"three","LR",12,144,NA,NA,NA
"siteE",1,7,"CY1.7.24",0,NA,NA,0,2015,"three","J",12,144,NA,NA,NA
"siteE",1,8,"CY1.8.3",0,NA,NA,1,2015,"three","SR",6,36,NA,0,NA
"siteE",1,8,"CY1.8.6",1,3,4,1,2015,"three","LR",6,36,NA,NA,1
"siteE",1,8,"CY1.8.30",1,1,6,1,2015,"three","LR",6,36,NA,NA,0
"siteE",1,8,"CY1.8.65",1,1,2,1,2015,"three","LR",6,36,NA,NA,1
"siteE",1,8,"CY1.8.91",1,1,2,0,2015,"three","SR",6,36,NA,NA,NA
"siteE",1,8,"CY1.8.106",1,1,5,1,2015,"three","LR",6,36,NA,NA,1
"siteE",1,9,"CY1.9.1",0,NA,NA,1,2015,"three","LR",4,16,NA,NA,0
"siteE",1,9,"CY1.9.2",1,4,4,1,2015,"three","LR",4,16,NA,NA,0
"siteE",1,9,"CY1.9.7",1,1,2,1,2015,"three","LR",4,16,NA,NA,0
"siteE",1,9,"CY1.9.15",0,NA,NA,1,2015,"three","J",4,16,0,NA,NA
"siteE",1,10,"CY1.10.9",0,NA,NA,0,2015,"three","SR",15,225,NA,NA,NA
"siteE",1,10,"CY1.10.14",0,NA,NA,1,2015,"three","LR",15,225,NA,NA,0
"siteE",1,10,"CY1.10.23",1,2,4,0,2015,"three","LR",15,225,NA,NA,NA
"siteE",1,10,"CY1.10.30",0,NA,NA,1,2015,"three","LR",15,225,NA,NA,0
"siteE",1,10,"CY1.10.37",0,NA,NA,0,2015,"three","LR",15,225,NA,NA,NA
"siteE",1,10,"CY1.10.41",1,1,4,1,2015,"three","LR",15,225,NA,NA,0
"siteE",1,10,"CY1.10.42",1,1,13,0,2015,"three","LR",15,225,NA,NA,NA
"siteE",1,10,"CY1.10.43",0,NA,NA,1,2015,"three","SR",15,225,NA,1,NA
"siteE",1,10,"CY1.10.46",0,NA,NA,1,2015,"three","SR",15,225,NA,1,NA
"siteE",1,10,"CY1.10.51",1,4,4,1,2015,"three","LR",15,225,NA,NA,0
"siteE",1,10,"CY1.10.52",1,3,4,1,2015,"three","LR",15,225,NA,NA,1
"siteE",1,10,"CY1.10.54",0,NA,NA,1,2015,"three","LR",15,225,NA,NA,1
"siteE",1,10,"CY1.10.56",1,1,4,1,2015,"three","LR",15,225,NA,NA,0
"siteE",1,10,"CY1.10.59",0,NA,NA,0,2015,"three","SD",15,225,NA,NA,NA
"siteE",1,10,"CY1.10.60",0,NA,NA,0,2015,"three","SD",15,225,NA,NA,NA
"siteE",2,3,"CY2.3.1",0,NA,NA,1,2015,"three","LR",6,36,NA,NA,0
"siteE",2,3,"CY2.3.4",1,1,1,0,2015,"three","LR",6,36,NA,NA,NA
"siteE",2,3,"CY2.3.5",1,1,3,0,2015,"three","SR",6,36,NA,NA,NA
"siteE",2,3,"CY2.3.6",0,NA,NA,0,2015,"three","SR",6,36,NA,NA,NA
"siteE",2,3,"CY2.3.11",0,NA,NA,1,2015,"three","LR",6,36,NA,NA,0
"siteE",2,3,"CY2.3.18",1,3,3,1,2015,"three","LR",6,36,NA,NA,0
"siteE",2,4,"CY2.4.45",1,1,2,1,2015,"three","LR",3,9,NA,NA,0
"siteE",2,4,"CY2.4.49",0,NA,NA,1,2015,"three","LR",3,9,NA,NA,0
"siteE",2,4,"CY2.4.53",1,2,4,1,2015,"three","LR",3,9,NA,NA,0
"siteE",2,5,"CY2.5.51",1,1,2,1,2015,"three","LR",2,4,NA,NA,0
"siteE",2,5,"CY2.5.84",0,NA,NA,0,2015,"three","SD",2,4,NA,NA,NA
"siteE",2,6,"CY2.6.152",0,NA,NA,1,2015,"three","LR",1,1,NA,NA,0
"siteE",2,8,"CY2.8.3",1,1,4,1,2015,"three","SR",1,1,NA,1,NA
"siteE",2,9,"CY2.9.3",0,NA,NA,0,2015,"three","SR",12,144,NA,NA,NA
"siteE",2,9,"CY2.9.11",0,NA,NA,1,2015,"three","LR",12,144,NA,NA,1
"siteE",2,9,"CY2.9.25",0,NA,NA,1,2015,"three","SR",12,144,NA,1,NA
"siteE",2,9,"CY2.9.44",1,2,2,0,2015,"three","SR",12,144,NA,NA,NA
"siteE",2,9,"CY2.9.46",1,2,4,1,2015,"three","LR",12,144,NA,NA,0
"siteE",2,9,"CY2.9.47",1,2,2,1,2015,"three","SR",12,144,NA,1,NA
"siteE",2,9,"CY2.9.49",0,NA,NA,0,2015,"three","SR",12,144,NA,NA,NA
"siteE",2,9,"CY2.9.51",0,NA,NA,1,2015,"three","SR",12,144,NA,1,NA
"siteE",2,9,"CY2.9.52",0,NA,NA,1,2015,"three","SR",12,144,NA,1,NA
"siteE",2,9,"CY2.9.55",0,NA,NA,0,2015,"three","SD",12,144,NA,NA,NA
"siteE",2,9,"CY2.9.56",0,NA,NA,0,2015,"three","SD",12,144,NA,NA,NA
"siteE",2,9,"CY2.9.57",0,NA,NA,0,2015,"three","SD",12,144,NA,NA,NA
"siteE",2,10,"CY2.10.2",1,1,1,0,2015,"three","LR",9,81,NA,NA,NA
"siteE",2,10,"CY2.10.3",0,NA,NA,1,2015,"three","LR",9,81,NA,NA,0
"siteE",2,10,"CY2.10.12",0,NA,NA,1,2015,"three","LR",9,81,NA,NA,0
"siteE",2,10,"CY2.10.14",0,NA,NA,1,2015,"three","SR",9,81,NA,1,NA
"siteE",2,10,"CY2.10.15",1,2,4,0,2015,"three","LR",9,81,NA,NA,NA
"siteE",2,10,"CY2.10.16",0,NA,NA,1,2015,"three","SR",9,81,NA,1,NA
"siteE",2,10,"CY2.10.18",1,2,4,0,2015,"three","LR",9,81,NA,NA,NA
"siteE",2,10,"CY2.10.19",1,1,3,0,2015,"three","LR",9,81,NA,NA,NA
"siteE",2,10,"CY2.10.20",1,1,3,1,2015,"three","LR",9,81,NA,NA,0
"siteE",3,4,"CY3.4.4",1,3,7,1,2015,"three","LR",1,1,NA,NA,0
"siteE",3,5,"CY3.5.5",1,4,4,0,2015,"three","LR",1,1,NA,NA,NA
"siteE",3,6,"CY3.6.1",0,NA,NA,1,2015,"three","LR",1,1,NA,NA,0
"siteE",3,9,"CY3.9.24",0,NA,NA,1,2015,"three","SR",2,4,NA,1,NA
"siteE",3,9,"CY3.9.47",1,2,2,1,2015,"three","LR",2,4,NA,NA,0
"siteF",1,8,"R2Y1.8.2",1,1,11,0,2015,"two","LR",2,4,NA,NA,NA
"siteF",1,8,"R2Y1.8.3",1,1,7,0,2015,"two","LR",2,4,NA,NA,NA
"siteF",1,10,"R2Y1.10.1",1,1,12,1,2015,"two","LR",1,1,NA,NA,0
"siteF",2,7,"R2Y2.7.1",1,1,13,0,2015,"two","LR",2,4,NA,NA,NA
"siteF",2,7,"R2Y2.7.2",1,1,7,1,2015,"two","LR",2,4,NA,NA,0
"siteF",2,8,"R2Y2.8.1",0,NA,NA,0,2015,"two","LR",3,9,NA,NA,NA
"siteF",2,8,"R2Y2.8.3",0,NA,NA,0,2015,"two","LR",3,9,NA,NA,NA
"siteF",2,8,"R2Y2.8.6",1,1,7,1,2015,"two","LR",3,9,NA,NA,0
"siteF",2,10,"R2Y2.10.1",0,NA,NA,1,2015,"two","LR",3,9,NA,NA,0
"siteF",2,10,"R2Y2.10.2",0,NA,NA,1,2015,"two","J",3,9,1,NA,NA
"siteF",2,10,"R2Y2.10.3",1,1,1,1,2015,"two","LR",3,9,NA,NA,0
"siteF",3,8,"R2Y3.8.2",0,NA,NA,0,2015,"two","SR",4,16,NA,NA,NA
"siteF",3,8,"R2Y3.8.3",0,NA,NA,1,2015,"two","SR",4,16,NA,1,NA
"siteF",3,8,"R2Y3.8.6",0,NA,NA,0,2015,"two","J",4,16,NA,NA,NA
"siteF",3,8,"R2Y3.8.7",1,1,8,1,2015,"two","LR",4,16,NA,NA,0
"siteF",3,9,"R2Y3.9.1",0,NA,NA,1,2015,"two","LR",1,1,NA,NA,0
"siteF",3,10,"R2Y3.10.2",1,1,8,0,2015,"two","LR",7,49,NA,NA,NA
"siteF",3,10,"R2Y3.10.4",1,1,8,1,2015,"two","LR",7,49,NA,NA,0
"siteF",3,10,"R2Y3.10.5",1,1,6,1,2015,"two","LR",7,49,NA,NA,0
"siteF",3,10,"R2Y3.10.6",1,1,1,1,2015,"two","LR",7,49,NA,NA,1
"siteF",3,10,"R2Y3.10.7",1,1,7,1,2015,"two","LR",7,49,NA,NA,0
"siteF",3,10,"R2Y3.10.8",1,1,3,0,2015,"two","LR",7,49,NA,NA,NA
"siteF",3,10,"R2Y3.10.9",0,NA,NA,0,2015,"two","LR",7,49,NA,NA,NA
"siteF",4,5,"R2Y4.5.1",0,NA,NA,1,2015,"two","J",7,49,1,NA,NA
"siteF",4,5,"R2Y4.5.2",0,NA,NA,1,2015,"two","LR",7,49,NA,NA,0
"siteF",4,5,"R2Y4.5.3",0,NA,NA,0,2015,"two","J",7,49,NA,NA,NA
"siteF",4,5,"R2Y4.5.4",0,NA,NA,0,2015,"two","LR",7,49,NA,NA,NA
"siteF",4,5,"R2Y4.5.5",0,NA,NA,1,2015,"two","J",7,49,1,NA,NA
"siteF",4,5,"R2Y4.5.6",0,NA,NA,0,2015,"two","J",7,49,NA,NA,NA
"siteF",4,5,"R2Y4.5.7",0,NA,NA,0,2015,"two","J",7,49,NA,NA,NA
"siteF",4,7,"R2Y4.7.1",1,1,6,1,2015,"two","LR",1,1,NA,NA,0
"siteF",4,9,"R2Y4.9.3",1,1,9,1,2015,"two","LR",11,121,NA,NA,0
"siteF",4,9,"R2Y4.9.8",1,1,9,1,2015,"two","LR",11,121,NA,NA,0
"siteF",4,9,"R2Y4.9.10",1,1,11,1,2015,"two","LR",11,121,NA,NA,1
"siteF",4,9,"R2Y4.9.12",1,1,6,0,2015,"two","LR",11,121,NA,NA,NA
"siteF",4,9,"R2Y4.9.13",1,1,8,0,2015,"two","SR",11,121,NA,NA,NA
"siteF",4,9,"R2Y4.9.14",1,1,6,0,2015,"two","LR",11,121,NA,NA,NA
"siteF",4,9,"R2Y4.9.17",1,1,9,1,2015,"two","SR",11,121,NA,1,NA
"siteF",4,9,"R2Y4.9.18",1,1,9,1,2015,"two","LR",11,121,NA,NA,0
"siteF",4,9,"R2Y4.9.19",1,1,8,1,2015,"two","LR",11,121,NA,NA,0
"siteF",4,9,"R2Y4.9.21",0,NA,NA,1,2015,"two","LR",11,121,NA,NA,0
"siteF",4,9,"R2Y4.9.22",1,1,12,1,2015,"two","LR",11,121,NA,NA,0
"siteF",4,10,"R2Y4.10.1",0,NA,NA,1,2015,"two","LR",2,4,NA,NA,0
"siteF",4,10,"R2Y4.10.2",1,1,6,1,2015,"two","LR",2,4,NA,NA,0
"siteC",1,4,"RY1.4.5",NA,NA,NA,0,2016,"three","SR",1,1,NA,NA,NA
"siteC",1,6,"RY1.6.3",NA,NA,NA,0,2016,"three","LR",2,4,NA,NA,NA
"siteC",1,6,"RY1.6.5",NA,NA,NA,0,2016,"three","LR",2,4,NA,NA,NA
"siteC",1,7,"RY1.7.1",NA,NA,NA,0,2016,"three","LR",1,1,NA,NA,NA
"siteC",1,8,"RY1.8.3",NA,NA,NA,0,2016,"three","SR",3,9,NA,NA,NA
"siteC",1,8,"RY1.8.5",NA,NA,NA,0,2016,"three","SR",3,9,NA,NA,NA
"siteC",1,8,"RY1.8.22",0,NA,NA,0,2016,"three","SD",3,9,NA,NA,NA
"siteC",1,9,"RY1.9.1",NA,NA,NA,0,2016,"three","SR",1,1,NA,NA,NA
"siteC",2,1,"RY2.1.1",0,NA,NA,0,2016,"three","SD",1,1,NA,NA,NA
"siteC",3,4,"RY3.4.5",0,NA,NA,0,2016,"three","SD",1,1,NA,NA,NA
"siteE",1,5,"CY1.5.1",NA,NA,NA,1,2016,"three","LR",4,16,NA,NA,0
"siteE",1,5,"CY1.5.7",NA,NA,NA,1,2016,"three","LR",4,16,NA,NA,0
"siteE",1,5,"CY1.5.9",NA,NA,NA,1,2016,"three","LR",4,16,NA,NA,0
"siteE",1,5,"CY1.5.13",0,NA,NA,0,2016,"three","SD",4,16,NA,NA,NA
"siteE",1,6,"CY1.6.9",NA,NA,NA,1,2016,"three","LR",8,64,NA,NA,0
"siteE",1,6,"CY1.6.12",NA,NA,NA,1,2016,"three","LR",8,64,NA,NA,0
"siteE",1,6,"CY1.6.19",NA,NA,NA,1,2016,"three","LR",8,64,NA,NA,0
"siteE",1,6,"CY1.6.22",0,NA,NA,0,2016,"three","SD",8,64,NA,NA,NA
"siteE",1,6,"CY1.6.23",0,NA,NA,1,2016,"three","SD",8,64,NA,NA,NA
"siteE",1,6,"CY1.6.24",0,NA,NA,0,2016,"three","SD",8,64,NA,NA,NA
"siteE",1,6,"CY1.6.25",0,NA,NA,0,2016,"three","SD",8,64,NA,NA,NA
"siteE",1,6,"CY1.6.26",0,NA,NA,0,2016,"three","SD",8,64,NA,NA,NA
"siteE",1,7,"CY1.7.14",NA,NA,NA,1,2016,"three","LR",6,36,NA,NA,0
"siteE",1,7,"CY1.7.15",NA,NA,NA,1,2016,"three","LR",6,36,NA,NA,1
"siteE",1,7,"CY1.7.18",NA,NA,NA,1,2016,"three","LR",6,36,NA,NA,1
"siteE",1,7,"CY1.7.20",NA,NA,NA,1,2016,"three","LR",6,36,NA,NA,0
"siteE",1,7,"CY1.7.22",NA,NA,NA,0,2016,"three","LR",6,36,NA,NA,NA
"siteE",1,7,"CY1.7.25",NA,NA,NA,1,2016,"three",NA,6,36,NA,NA,NA
"siteE",1,8,"CY1.8.3",NA,NA,NA,0,2016,"three","SR",5,25,NA,NA,NA
"siteE",1,8,"CY1.8.6",NA,NA,NA,0,2016,"three","SR",5,25,NA,0,NA
"siteE",1,8,"CY1.8.30",NA,NA,NA,0,2016,"three","LR",5,25,NA,NA,NA
"siteE",1,8,"CY1.8.65",NA,NA,NA,0,2016,"three","SR",5,25,NA,NA,NA
"siteE",1,8,"CY1.8.106",NA,NA,NA,0,2016,"three","SR",5,25,NA,NA,NA
"siteE",1,9,"CY1.9.1",NA,NA,NA,1,2016,"three","LR",4,16,NA,NA,0
"siteE",1,9,"CY1.9.2",NA,NA,NA,0,2016,"three","LR",4,16,NA,NA,NA
"siteE",1,9,"CY1.9.7",NA,NA,NA,1,2016,"three","LR",4,16,NA,NA,0
"siteE",1,9,"CY1.9.15",NA,NA,NA,0,2016,"three","SR",4,16,NA,NA,NA
"siteE",1,10,"CY1.10.14",NA,NA,NA,0,2016,"three","LR",13,169,NA,NA,NA
"siteE",1,10,"CY1.10.30",NA,NA,NA,0,2016,"three","LR",13,169,NA,NA,NA
"siteE",1,10,"CY1.10.41",NA,NA,NA,0,2016,"three","LR",13,169,NA,NA,NA
"siteE",1,10,"CY1.10.43",NA,NA,NA,0,2016,"three","LR",13,169,NA,NA,NA
"siteE",1,10,"CY1.10.46",NA,NA,NA,1,2016,"three","LR",13,169,NA,NA,0
"siteE",1,10,"CY1.10.51",NA,NA,NA,1,2016,"three","LR",13,169,NA,NA,0
"siteE",1,10,"CY1.10.52",NA,NA,NA,0,2016,"three","SR",13,169,NA,NA,NA
"siteE",1,10,"CY1.10.54",NA,NA,NA,0,2016,"three","SR",13,169,NA,NA,NA
"siteE",1,10,"CY1.10.56",NA,NA,NA,0,2016,"three","LR",13,169,NA,NA,NA
"siteE",1,10,"CY1.10.61",0,NA,NA,0,2016,"three","SD",13,169,NA,NA,NA
"siteE",1,10,"CY1.10.62",0,NA,NA,0,2016,"three","SD",13,169,NA,NA,NA
"siteE",1,10,"CY1.10.63",0,NA,NA,0,2016,"three","SD",13,169,NA,NA,NA
"siteE",1,10,"CY1.10.64",0,NA,NA,0,2016,"three","J",13,169,0,NA,NA
"siteE",2,3,"CY2.3.1",NA,NA,NA,1,2016,"three","LR",4,16,NA,NA,0
"siteE",2,3,"CY2.3.3",NA,NA,NA,0,2016,"three","SR",4,16,NA,NA,NA
"siteE",2,3,"CY2.3.11",NA,NA,NA,1,2016,"three","LR",4,16,NA,NA,0
"siteE",2,3,"CY2.3.18",NA,NA,NA,0,2016,"three","LR",4,16,NA,NA,NA
"siteE",2,4,"CY2.4.45",NA,NA,NA,1,2016,"three","LR",6,36,NA,NA,0
"siteE",2,4,"CY2.4.49",NA,NA,NA,1,2016,"three","LR",6,36,NA,NA,0
"siteE",2,4,"CY2.4.53",NA,NA,NA,1,2016,"three","LR",6,36,NA,NA,0
"siteE",2,4,"CY2.4.58",0,NA,NA,1,2016,"three","SD",6,36,NA,NA,NA
