"ID","year","stage_surv","transRA","recruits","season","surv"
1127,"2010","Y",NA,NA,"winter",NA
1127,"2010",NA,NA,NA,"summer",NA
1128,"2010","Y",NA,NA,"winter",0
1128,"2010",NA,NA,NA,"summer",NA
1193,"2010","J",NA,NA,"winter",0
1193,"2010",NA,NA,NA,"summer",NA
1194,"2010","J",NA,NA,"winter",0
1194,"2010",NA,NA,NA,"summer",NA
1195,"2010","J",NA,NA,"winter",0
1195,"2010",NA,NA,NA,"summer",NA
1196,"2010","J",NA,NA,"winter",0
1196,"2010",NA,NA,NA,"summer",NA
686,"2011",NA,NA,NA,"winter",NA
686,"2011",NA,NA,NA,"summer",NA
933,"2011","NRA",NA,NA,"winter",NA
933,"2011",NA,NA,NA,"summer",NA
723,"2011","NRA",1,NA,"winter",1
723,"2011","RA",NA,7,"summer",1
759,"2011",NA,NA,NA,"winter",NA
759,"2011",NA,NA,NA,"summer",NA
761,"2011","RA",NA,NA,"winter",0
761,"2011",NA,NA,NA,"summer",NA
1076,"2011","NRA",NA,NA,"winter",NA
1076,"2011",NA,NA,NA,"summer",NA
735,"2011","RA",1,NA,"winter",1
735,"2011","RA",NA,NA,"summer",1
737,"2011","RA",1,NA,"winter",1
737,"2011","RA",NA,6,"summer",1
957,"2011","NRA",1,NA,"winter",1
957,"2011","RA",NA,7,"summer",1
903,"2011","RA",1,NA,"winter",1
903,"2011","RA",NA,3,"summer",1
976,"2011","NRA",1,NA,"winter",1
976,"2011","RA",NA,7,"summer",1
1020,"2011","NRA",1,NA,"winter",1
1020,"2011","RA",NA,2,"summer",1
848,"2011","RA",1,NA,"winter",1
848,"2011","RA",NA,3,"summer",1
854,"2011","RA",NA,NA,"winter",NA
854,"2011",NA,NA,NA,"summer",NA
1079,"2011","NRA",NA,NA,"winter",0
1079,"2011",NA,NA,NA,"summer",NA
1057,"2011","RA",NA,NA,"winter",NA
1057,"2011",NA,NA,NA,"summer",NA
1083,"2011",NA,NA,NA,"winter",NA
1083,"2011",NA,NA,NA,"summer",NA
1147,"2011","Y",NA,NA,"winter",NA
1147,"2011",NA,NA,NA,"summer",NA
1148,"2011","Y",1,NA,"winter",1
1148,"2011","RA",NA,NA,"summer",1
1153,"2011","Y",NA,NA,"winter",1
1153,"2011",NA,NA,NA,"summer",1
1157,"2011","Y",1,NA,"winter",1
1157,"2011","RA",NA,4,"summer",1
1197,"2011","J",NA,NA,"winter",0
1197,"2011",NA,NA,NA,"summer",NA
1167,"2011","Y",0,NA,"winter",1
1167,"2011","NRA",NA,NA,"summer",1
1171,"2011","Y",1,NA,"winter",1
1171,"2011","RA",NA,4,"summer",1
1173,"2011","Y",1,NA,"winter",1
1173,"2011","RA",NA,5,"summer",1
1174,"2011","Y",NA,NA,"winter",NA
1174,"2011",NA,NA,NA,"summer",NA
1178,"2011","Y",0,NA,"winter",1
1178,"2011","NRA",NA,NA,"summer",1
1180,"2011","Y",1,NA,"winter",1
1180,"2011","RA",NA,2,"summer",1
1099,"2011","NRA",NA,NA,"winter",0
1099,"2011",NA,NA,NA,"summer",NA
1100,"2011","NRA",1,NA,"winter",1
1100,"2011","RA",NA,7,"summer",1
1108,"2011","NRA",1,NA,"winter",1
1108,"2011","RA",NA,4,"summer",1
1111,"2011","NRA",1,NA,"winter",1
1111,"2011","RA",NA,NA,"summer",1
1198,"2011","J",NA,NA,"winter",0
1198,"2011",NA,NA,NA,"summer",NA
1199,"2011","J",NA,NA,"winter",1
1199,"2011","Y",NA,NA,"summer",1
1183,"2011","Y",1,NA,"winter",1
1183,"2011","RA",NA,5,"summer",1
1185,"2011","Y",1,NA,"winter",1
1185,"2011","RA",NA,2,"summer",1
1190,"2011","Y",0,NA,"winter",1
1190,"2011","NRA",NA,NA,"summer",1
1191,"2011","Y",0,NA,"winter",1
1191,"2011","NRA",NA,NA,"summer",1
1121,"2011","NRA",NA,NA,"winter",0
1121,"2011",NA,NA,NA,"summer",NA
1122,"2011","NRA",0,NA,"winter",1
1122,"2011","NRA",NA,NA,"summer",1
1200,"2011","RA",1,NA,"winter",1
1200,"2011","RA",NA,1,"summer",1
1201,"2011","NRA",NA,NA,"winter",0
1201,"2011",NA,NA,NA,"summer",NA
1202,"2011","J",NA,NA,"winter",1
1202,"2011","Y",NA,NA,"summer",1
1203,"2011","Y",1,NA,"winter",1
1203,"2011","RA",NA,2,"summer",1
1204,"2011","J",NA,NA,"winter",1
1204,"2011","Y",NA,NA,"summer",1
1205,"2011","RA",NA,NA,"winter",1
1205,"2011",NA,NA,NA,"summer",1
723,"2012","RA",NA,NA,"winter",0
723,"2012",NA,NA,NA,"summer",NA
1206,"2012","J",NA,NA,"winter",0
1206,"2012",NA,NA,NA,"summer",NA
860,"2012","RA",1,NA,"winter",1
860,"2012","RA",NA,5,"summer",1
761,"2012",NA,NA,NA,"winter",NA
761,"2012",NA,NA,NA,"summer",NA
735,"2012","RA",1,NA,"winter",1
735,"2012","RA",NA,5,"summer",1
737,"2012","RA",1,NA,"winter",1
737,"2012","RA",NA,3,"summer",1
957,"2012","RA",NA,NA,"winter",0
957,"2012",NA,NA,NA,"summer",NA
903,"2012","RA",1,NA,"winter",1
903,"2012","RA",NA,4,"summer",1
976,"2012","RA",NA,NA,"winter",1
976,"2012",NA,NA,NA,"summer",1
1020,"2012","RA",1,NA,"winter",1
1020,"2012","RA",NA,6,"summer",1
1207,"2012","RA",1,NA,"winter",1
1207,"2012","RA",NA,4,"summer",1
848,"2012","RA",NA,NA,"winter",1
848,"2012",NA,NA,NA,"summer",1
1208,"2012","J",NA,NA,"winter",1
1208,"2012","Y",NA,NA,"summer",1
1209,"2012","J",NA,NA,"winter",1
1209,"2012","Y",NA,NA,"summer",1
1210,"2012","Y",1,NA,"winter",1
1210,"2012","RA",NA,NA,"summer",1
1211,"2012","J",NA,NA,"winter",0
1211,"2012",NA,NA,NA,"summer",NA
1148,"2012","RA",1,NA,"winter",1
1148,"2012","RA",NA,6,"summer",1
1157,"2012","RA",1,NA,"winter",1
1157,"2012","RA",NA,3,"summer",1
1167,"2012","NRA",NA,NA,"winter",1
1167,"2012",NA,NA,NA,"summer",1
1171,"2012","RA",NA,NA,"winter",0
1171,"2012",NA,NA,NA,"summer",NA
1173,"2012","RA",NA,NA,"winter",0
1173,"2012",NA,NA,NA,"summer",NA
1212,"2012","J",NA,NA,"winter",0
1212,"2012",NA,NA,NA,"summer",NA
1213,"2012","J",NA,NA,"winter",1
1213,"2012","Y",NA,NA,"summer",1
1178,"2012","NRA",NA,NA,"winter",0
1178,"2012",NA,NA,NA,"summer",NA
1180,"2012","RA",NA,NA,"winter",0
1180,"2012",NA,NA,NA,"summer",NA
1214,"2012","J",NA,NA,"winter",1
1214,"2012","Y",NA,NA,"summer",1
1100,"2012","RA",1,NA,"winter",1
1100,"2012","RA",NA,5,"summer",1
1108,"2012","RA",1,NA,"winter",1
1108,"2012","RA",NA,5,"summer",1
1111,"2012","RA",1,NA,"winter",1
1111,"2012","RA",NA,NA,"summer",1
1199,"2012","Y",1,NA,"winter",1
1199,"2012","RA",NA,1,"summer",1
1183,"2012","RA",NA,NA,"winter",0
1183,"2012",NA,NA,NA,"summer",NA
1185,"2012","RA",1,NA,"winter",1
1185,"2012","RA",NA,3,"summer",1
1190,"2012","NRA",NA,NA,"winter",0
1190,"2012",NA,NA,NA,"summer",NA
1191,"2012","NRA",NA,NA,"winter",0
1191,"2012",NA,NA,NA,"summer",NA
1122,"2012","NRA",1,NA,"winter",1
1122,"2012","RA",NA,NA,"summer",1
1215,"2012","J",NA,NA,"winter",1
1215,"2012","Y",NA,NA,"summer",0
1216,"2012","J",NA,NA,"winter",0
1216,"2012",NA,NA,NA,"summer",NA
1217,"2012","J",NA,NA,"winter",1
1217,"2012","Y",NA,NA,"summer",1
1218,"2012","J",NA,NA,"winter",1
1218,"2012","Y",NA,NA,"summer",1
1200,"2012","RA",1,NA,"winter",1
1200,"2012","RA",NA,2,"summer",1
1202,"2012","Y",1,NA,"winter",1
1202,"2012","RA",NA,5,"summer",1
1219,"2012","J",NA,NA,"winter",0
1219,"2012",NA,NA,NA,"summer",NA
1220,"2012","J",NA,NA,"winter",1
1220,"2012","Y",NA,NA,"summer",1
1221,"2012","J",NA,NA,"winter",0
1221,"2012",NA,NA,NA,"summer",NA
1222,"2012","J",NA,NA,"winter",1
1222,"2012","Y",NA,NA,"summer",1
1223,"2012","J",NA,NA,"winter",0
1223,"2012",NA,NA,NA,"summer",NA
1224,"2012","J",NA,NA,"winter",1
1224,"2012","Y",NA,NA,"summer",0
1225,"2012","J",NA,NA,"winter",0
1225,"2012",NA,NA,NA,"summer",NA
1226,"2012","J",NA,NA,"winter",0
1226,"2012",NA,NA,NA,"summer",NA
1227,"2012","J",NA,NA,"winter",0
1227,"2012",NA,NA,NA,"summer",NA
1228,"2012","J",NA,NA,"winter",0
1228,"2012",NA,NA,NA,"summer",NA
1229,"2012","J",NA,NA,"winter",1
1229,"2012","Y",NA,NA,"summer",1
1230,"2012","J",NA,NA,"winter",1
1230,"2012","Y",NA,NA,"summer",0
1231,"2012","J",NA,NA,"winter",0
1231,"2012",NA,NA,NA,"summer",NA
1232,"2012","J",NA,NA,"winter",1
1232,"2012","Y",NA,NA,"summer",1
1203,"2012","RA",NA,NA,"winter",0
1203,"2012",NA,NA,NA,"summer",NA
1233,"2012","NRA",0,NA,"winter",1
1233,"2012","NRA",NA,NA,"summer",1
1234,"2012","J",NA,NA,"winter",1
1234,"2012",NA,NA,NA,"summer",0
1235,"2012","J",NA,NA,"winter",1
1235,"2012","Y",NA,NA,"summer",1
1236,"2012","J",NA,NA,"winter",1
1236,"2012","Y",NA,NA,"summer",1
1237,"2012","J",NA,NA,"winter",1
1237,"2012","Y",NA,NA,"summer",0
1238,"2012","J",NA,NA,"winter",1
1238,"2012","Y",NA,NA,"summer",1
1204,"2012","Y",1,NA,"winter",1
1204,"2012","RA",NA,3,"summer",1
1239,"2012","J",NA,NA,"winter",0
1239,"2012",NA,NA,NA,"summer",NA
1205,"2012",NA,NA,NA,"winter",0
1205,"2012",NA,NA,NA,"summer",NA
1240,"2012","J",NA,NA,"winter",1
1240,"2012","Y",NA,NA,"summer",1
1241,"2012","J",NA,NA,"winter",1
1241,"2012","Y",NA,NA,"summer",0
1242,"2012","J",NA,NA,"winter",1
1242,"2012","Y",NA,NA,"summer",1
1243,"2012","J",NA,NA,"winter",1
1243,"2012","Y",NA,NA,"summer",1
1244,"2012","J",NA,NA,"winter",0
1244,"2012",NA,NA,NA,"summer",NA
1245,"2012","J",NA,NA,"winter",0
1245,"2012",NA,NA,NA,"summer",NA
1246,"2012","J",NA,NA,"winter",0
1246,"2012",NA,NA,NA,"summer",NA
860,"2013","RA",1,NA,"winter",1
860,"2013","RA",NA,6,"summer",1
824,"2013","RA",1,NA,"winter",1
824,"2013","RA",NA,NA,"summer",0
735,"2013","RA",NA,NA,"winter",0
735,"2013",NA,NA,NA,"summer",NA
737,"2013","RA",NA,NA,"winter",0
737,"2013",NA,NA,NA,"summer",NA
903,"2013","RA",1,NA,"winter",1
903,"2013","RA",NA,5,"summer",1
1020,"2013","RA",1,NA,"winter",1
1020,"2013","RA",NA,NA,"summer",1
1207,"2013","RA",1,NA,"winter",1
1207,"2013","RA",NA,3,"summer",1
848,"2013",NA,NA,NA,"winter",0
848,"2013",NA,NA,NA,"summer",NA
1208,"2013","Y",NA,NA,"winter",0
1208,"2013",NA,NA,NA,"summer",NA
1209,"2013","Y",1,NA,"winter",1
1209,"2013","RA",NA,6,"summer",1
1210,"2013","RA",1,NA,"winter",1
1210,"2013","RA",NA,5,"summer",1
1148,"2013","RA",1,NA,"winter",1
1148,"2013","RA",NA,5,"summer",1
1153,"2013","RA",NA,NA,"winter",NA
1153,"2013",NA,NA,NA,"summer",NA
1157,"2013","RA",1,NA,"winter",1
1157,"2013","RA",NA,6,"summer",1
1173,"2013",NA,NA,NA,"winter",NA
1173,"2013",NA,NA,NA,"summer",NA
1213,"2013","Y",NA,NA,"winter",1
1213,"2013",NA,NA,NA,"summer",0
1178,"2013",NA,NA,NA,"winter",NA
1178,"2013",NA,NA,NA,"summer",NA
1180,"2013",NA,NA,NA,"winter",NA
1180,"2013",NA,NA,NA,"summer",NA
1247,"2013","J",NA,NA,"winter",0
1247,"2013",NA,NA,NA,"summer",NA
1248,"2013","J",NA,NA,"winter",1
1248,"2013","Y",NA,NA,"summer",1
1249,"2013","J",NA,NA,"winter",1
1249,"2013","Y",NA,NA,"summer",1
1250,"2013","J",NA,NA,"winter",0
1250,"2013",NA,NA,NA,"summer",NA
1214,"2013","Y",1,NA,"winter",1
1214,"2013","RA",NA,5,"summer",1
1251,"2013","J",NA,NA,"winter",0
1251,"2013",NA,NA,NA,"summer",NA
1252,"2013","J",NA,NA,"winter",1
1252,"2013","Y",NA,NA,"summer",1
1100,"2013","RA",1,NA,"winter",1
1100,"2013","RA",NA,2,"summer",1
1108,"2013","RA",1,NA,"winter",1
1108,"2013","RA",NA,5,"summer",1
1111,"2013","RA",1,NA,"winter",1
1111,"2013","RA",NA,NA,"summer",1
1199,"2013","RA",1,NA,"winter",1
1199,"2013","RA",NA,5,"summer",1
1185,"2013","RA",1,NA,"winter",1
1185,"2013","RA",NA,2,"summer",1
1190,"2013",NA,NA,NA,"winter",NA
1190,"2013",NA,NA,NA,"summer",NA
1122,"2013","RA",NA,NA,"winter",1
1122,"2013",NA,NA,NA,"summer",0
1215,"2013","Y",NA,NA,"winter",NA
1215,"2013",NA,NA,NA,"summer",NA
1217,"2013","Y",1,NA,"winter",1
1217,"2013","RA",NA,6,"summer",1
1253,"2013","J",NA,NA,"winter",0
1253,"2013",NA,NA,NA,"summer",NA
1218,"2013","Y",NA,NA,"winter",1
1218,"2013",NA,NA,NA,"summer",1
1200,"2013","RA",1,NA,"winter",1
1200,"2013","RA",NA,1,"summer",1
1202,"2013","RA",NA,NA,"winter",0
1202,"2013",NA,NA,NA,"summer",NA
1254,"2013","J",NA,NA,"winter",0
1254,"2013",NA,NA,NA,"summer",NA
1255,"2013","J",NA,NA,"winter",1
1255,"2013","Y",NA,NA,"summer",0
1220,"2013","Y",1,NA,"winter",1
1220,"2013","RA",NA,5,"summer",1
1222,"2013","Y",1,NA,"winter",1
1222,"2013","RA",NA,7,"summer",1
1224,"2013","Y",NA,NA,"winter",NA
1224,"2013",NA,NA,NA,"summer",NA
1229,"2013","Y",1,NA,"winter",1
1229,"2013","RA",NA,NA,"summer",1
1256,"2013","J",NA,NA,"winter",1
1256,"2013","Y",NA,NA,"summer",1
1230,"2013","Y",NA,NA,"winter",NA
1230,"2013",NA,NA,NA,"summer",NA
1257,"2013","J",NA,NA,"winter",1
1257,"2013","Y",NA,NA,"summer",1
1258,"2013","J",NA,NA,"winter",1
1258,"2013","Y",NA,NA,"summer",1
1259,"2013","J",NA,NA,"winter",0
1259,"2013",NA,NA,NA,"summer",NA
1260,"2013","J",NA,NA,"winter",0
1260,"2013",NA,NA,NA,"summer",NA
1261,"2013","J",NA,NA,"winter",0
1261,"2013",NA,NA,NA,"summer",NA
1262,"2013","J",NA,NA,"winter",0
1262,"2013",NA,NA,NA,"summer",NA
1263,"2013","J",NA,NA,"winter",1
1263,"2013","Y",NA,NA,"summer",1
1264,"2013","J",NA,NA,"winter",1
1264,"2013","Y",NA,NA,"summer",1
1265,"2013","J",NA,NA,"winter",0
1265,"2013",NA,NA,NA,"summer",NA
1266,"2013","J",NA,NA,"winter",1
1266,"2013","Y",NA,NA,"summer",0
1267,"2013","J",NA,NA,"winter",1
1267,"2013","Y",NA,NA,"summer",0
1268,"2013","J",NA,NA,"winter",1
1268,"2013","Y",NA,NA,"summer",1
1269,"2013","J",NA,NA,"winter",1
1269,"2013","Y",NA,NA,"summer",0
1270,"2013","J",NA,NA,"winter",0
1270,"2013",NA,NA,NA,"summer",NA
1232,"2013","Y",1,NA,"winter",1
1232,"2013","RA",NA,4,"summer",1
1233,"2013","NRA",NA,NA,"winter",1
1233,"2013",NA,NA,NA,"summer",1
1271,"2013","J",NA,NA,"winter",1
1271,"2013","Y",NA,NA,"summer",0
1272,"2013","J",NA,NA,"winter",1
1272,"2013","Y",NA,NA,"summer",1
1273,"2013","J",NA,NA,"winter",0
1273,"2013",NA,NA,NA,"summer",NA
1274,"2013","J",NA,NA,"winter",1
1274,"2013","Y",NA,NA,"summer",0
1275,"2013","J",NA,NA,"winter",0
1275,"2013",NA,NA,NA,"summer",NA
1276,"2013","J",NA,NA,"winter",0
1276,"2013",NA,NA,NA,"summer",NA
1277,"2013","J",NA,NA,"winter",0
1277,"2013",NA,NA,NA,"summer",NA
1235,"2013","Y",1,NA,"winter",1
1235,"2013","RA",NA,1,"summer",1
1236,"2013","Y",NA,NA,"winter",0
1236,"2013",NA,NA,NA,"summer",NA
1237,"2013","Y",NA,NA,"winter",NA
1237,"2013",NA,NA,NA,"summer",NA
1278,"2013","Y",1,NA,"winter",1
1278,"2013","RA",NA,4,"summer",1
1279,"2013","J",NA,NA,"winter",0
1279,"2013",NA,NA,NA,"summer",NA
1238,"2013","Y",NA,NA,"winter",1
1238,"2013",NA,NA,NA,"summer",1
1204,"2013","RA",NA,NA,"winter",0
1204,"2013",NA,NA,NA,"summer",NA
1240,"2013","Y",0,NA,"winter",1
1240,"2013","NRA",NA,NA,"summer",1
1241,"2013","Y",NA,NA,"winter",NA
1241,"2013",NA,NA,NA,"summer",NA
1242,"2013","Y",NA,NA,"winter",0
1242,"2013",NA,NA,NA,"summer",NA
1243,"2013","Y",1,NA,"winter",1
1243,"2013","RA",NA,4,"summer",1
1280,"2013","J",NA,NA,"winter",1
1280,"2013","Y",NA,NA,"summer",0
1281,"2013","J",NA,NA,"winter",0
1281,"2013",NA,NA,NA,"summer",NA
1246,"2013","Y",NA,NA,"winter",NA
1246,"2013",NA,NA,NA,"summer",NA
860,"2014","RA",NA,NA,"winter",0
860,"2014",NA,NA,NA,"summer",NA
824,"2014","RA",NA,NA,"winter",NA
824,"2014",NA,NA,NA,"summer",NA
735,"2014",NA,NA,NA,"winter",NA
735,"2014",NA,NA,NA,"summer",NA
737,"2014",NA,NA,NA,"winter",NA
737,"2014",NA,NA,NA,"summer",NA
903,"2014","RA",1,NA,"winter",1
903,"2014","RA",NA,5,"summer",1
976,"2014","RA",NA,NA,"winter",NA
976,"2014",NA,NA,NA,"summer",NA
1020,"2014","RA",1,NA,"winter",1
1020,"2014","RA",NA,11,"summer",1
1207,"2014","RA",NA,NA,"winter",0
1207,"2014",NA,NA,NA,"summer",NA
1081,"2014","Y",NA,NA,"winter",NA
1081,"2014",NA,NA,NA,"summer",NA
1209,"2014","RA",1,NA,"winter",1
1209,"2014","RA",NA,7,"summer",1
1210,"2014","RA",NA,NA,"winter",0
1210,"2014",NA,NA,NA,"summer",NA
1148,"2014","RA",1,NA,"winter",1
1148,"2014","RA",NA,3,"summer",1
1157,"2014","RA",1,NA,"winter",1
1157,"2014","RA",NA,3,"summer",1
1167,"2014","RA",1,NA,"winter",1
1167,"2014","RA",NA,8,"summer",1
1213,"2014",NA,NA,NA,"winter",NA
1213,"2014",NA,NA,NA,"summer",NA
1282,"2014","J",NA,NA,"winter",0
1282,"2014",NA,NA,NA,"summer",NA
1283,"2014","J",NA,NA,"winter",1
1283,"2014","Y",NA,NA,"summer",0
1284,"2014","J",NA,NA,"winter",0
1284,"2014",NA,NA,NA,"summer",NA
1285,"2014","J",NA,NA,"winter",1
1285,"2014","Y",NA,NA,"summer",1
1286,"2014","J",NA,NA,"winter",0
1286,"2014",NA,NA,NA,"summer",NA
1287,"2014","J",NA,NA,"winter",1
1287,"2014","Y",NA,NA,"summer",1
1248,"2014","Y",NA,NA,"winter",0
1248,"2014",NA,NA,NA,"summer",NA
1249,"2014","Y",1,NA,"winter",1
1249,"2014","RA",NA,10,"summer",1
1288,"2014","J",NA,NA,"winter",0
1288,"2014",NA,NA,NA,"summer",NA
1289,"2014","J",NA,NA,"winter",0
1289,"2014",NA,NA,NA,"summer",NA
1290,"2014","J",NA,NA,"winter",0
1290,"2014",NA,NA,NA,"summer",NA
1291,"2014","J",NA,NA,"winter",0
1291,"2014",NA,NA,NA,"summer",NA
1292,"2014","J",NA,NA,"winter",0
1292,"2014",NA,NA,NA,"summer",NA
1214,"2014","RA",1,NA,"winter",1
1214,"2014","RA",NA,11,"summer",1
1252,"2014","Y",NA,NA,"winter",0
1252,"2014",NA,NA,NA,"summer",NA
1100,"2014","RA",1,NA,"winter",1
1100,"2014","RA",NA,NA,"summer",1
1108,"2014","RA",NA,NA,"winter",0
1108,"2014",NA,NA,NA,"summer",NA
1111,"2014","RA",1,NA,"winter",1
1111,"2014","RA",NA,NA,"summer",1
1199,"2014","RA",1,NA,"winter",1
1199,"2014","RA",NA,8,"summer",1
1185,"2014","RA",1,NA,"winter",1
1185,"2014","RA",NA,4,"summer",1
1122,"2014",NA,NA,NA,"winter",NA
1122,"2014",NA,NA,NA,"summer",NA
1217,"2014","RA",1,NA,"winter",1
1217,"2014","RA",NA,11,"summer",1
1293,"2014","J",NA,NA,"winter",0
1293,"2014",NA,NA,NA,"summer",NA
1294,"2014","J",NA,NA,"winter",0
1294,"2014",NA,NA,NA,"summer",NA
1218,"2014",NA,NA,NA,"winter",0
1218,"2014",NA,NA,NA,"summer",NA
1200,"2014","RA",NA,NA,"winter",0
1200,"2014",NA,NA,NA,"summer",NA
1255,"2014","Y",NA,NA,"winter",NA
1255,"2014",NA,NA,NA,"summer",NA
1220,"2014","RA",1,NA,"winter",1
1220,"2014","RA",NA,7,"summer",1
1222,"2014","RA",NA,NA,"winter",1
1222,"2014",NA,NA,NA,"summer",0
1229,"2014","RA",1,NA,"winter",1
1229,"2014","RA",NA,8,"summer",1
1256,"2014","Y",NA,NA,"winter",0
1256,"2014",NA,NA,NA,"summer",NA
1257,"2014","Y",NA,NA,"winter",0
1257,"2014",NA,NA,NA,"summer",NA
1258,"2014","Y",NA,NA,"winter",0
1258,"2014",NA,NA,NA,"summer",NA
1259,"2014","Y",NA,NA,"winter",NA
1259,"2014",NA,NA,NA,"summer",NA
1263,"2014","Y",1,NA,"winter",1
1263,"2014","RA",NA,11,"summer",1
1264,"2014","Y",1,NA,"winter",1
1264,"2014","RA",NA,11,"summer",1
1266,"2014","Y",NA,NA,"winter",NA
1266,"2014",NA,NA,NA,"summer",NA
1267,"2014","Y",NA,NA,"winter",NA
1267,"2014",NA,NA,NA,"summer",NA
1268,"2014","Y",1,NA,"winter",1
1268,"2014","RA",NA,11,"summer",1
1269,"2014","Y",NA,NA,"winter",NA
1269,"2014",NA,NA,NA,"summer",NA
1295,"2014","J",NA,NA,"winter",0
1295,"2014",NA,NA,NA,"summer",NA
1296,"2014","J",NA,NA,"winter",1
1296,"2014","Y",NA,NA,"summer",1
1232,"2014","RA",1,NA,"winter",1
1232,"2014","RA",NA,NA,"summer",1
1233,"2014",NA,NA,NA,"winter",0
1233,"2014",NA,NA,NA,"summer",NA
1297,"2014","J",NA,NA,"winter",0
1297,"2014",NA,NA,NA,"summer",NA
1298,"2014","J",NA,NA,"winter",1
1298,"2014","Y",NA,NA,"summer",1
1299,"2014","J",NA,NA,"winter",1
1299,"2014","Y",NA,NA,"summer",1
1300,"2014","J",NA,NA,"winter",0
1300,"2014",NA,NA,NA,"summer",NA
1301,"2014","J",NA,NA,"winter",0
1301,"2014",NA,NA,NA,"summer",NA
1271,"2014","Y",NA,NA,"winter",NA
1271,"2014",NA,NA,NA,"summer",NA
1272,"2014","Y",1,NA,"winter",1
1272,"2014","RA",NA,8,"summer",1
1274,"2014","Y",NA,NA,"winter",NA
1274,"2014",NA,NA,NA,"summer",NA
1302,"2014","J",NA,NA,"winter",1
1302,"2014","Y",NA,NA,"summer",1
1303,"2014","J",NA,NA,"winter",0
1303,"2014",NA,NA,NA,"summer",NA
1278,"2014","RA",1,NA,"winter",1
1278,"2014","RA",NA,9,"summer",1
1304,"2014","J",NA,NA,"winter",1
1304,"2014","Y",NA,NA,"summer",0
1305,"2014","J",NA,NA,"winter",1
1305,"2014","Y",NA,NA,"summer",1
1306,"2014","J",NA,NA,"winter",0
1306,"2014",NA,NA,NA,"summer",NA
1307,"2014","RA",1,NA,"winter",1
1307,"2014","RA",NA,3,"summer",1
1308,"2014","J",NA,NA,"winter",0
1308,"2014",NA,NA,NA,"summer",NA
1309,"2014","J",NA,NA,"winter",1
1309,"2014","Y",NA,NA,"summer",1
1310,"2014","J",NA,NA,"winter",0
1310,"2014",NA,NA,NA,"summer",NA
1311,"2014","J",NA,NA,"winter",0
1311,"2014",NA,NA,NA,"summer",NA
1312,"2014","J",NA,NA,"winter",1
1312,"2014","Y",NA,NA,"summer",1
1313,"2014","J",NA,NA,"winter",0
1313,"2014",NA,NA,NA,"summer",NA
1314,"2014","J",NA,NA,"winter",1
1314,"2014","Y",NA,NA,"summer",1
1315,"2014","J",NA,NA,"winter",0
1315,"2014",NA,NA,NA,"summer",NA
1316,"2014","J",NA,NA,"winter",0
1316,"2014",NA,NA,NA,"summer",NA
1317,"2014","J",NA,NA,"winter",0
1317,"2014",NA,NA,NA,"summer",NA
1318,"2014","J",NA,NA,"winter",0
1318,"2014",NA,NA,NA,"summer",NA
1319,"2014","J",NA,NA,"winter",0
1319,"2014",NA,NA,NA,"summer",NA
1320,"2014","J",NA,NA,"winter",0
1320,"2014",NA,NA,NA,"summer",NA
1321,"2014","J",NA,NA,"winter",1
1321,"2014","Y",NA,NA,"summer",1
1322,"2014","J",NA,NA,"winter",0
1322,"2014",NA,NA,NA,"summer",NA
1323,"2014","J",NA,NA,"winter",0
1323,"2014",NA,NA,NA,"summer",NA
1204,"2014",NA,NA,NA,"winter",NA
1204,"2014",NA,NA,NA,"summer",NA
1240,"2014","NRA",NA,NA,"winter",0
1240,"2014",NA,NA,NA,"summer",NA
1243,"2014","RA",NA,NA,"winter",0
1243,"2014",NA,NA,NA,"summer",NA
1324,"2014","J",NA,NA,"winter",0
1324,"2014",NA,NA,NA,"summer",NA
1280,"2014","Y",NA,NA,"winter",NA
1280,"2014",NA,NA,NA,"summer",NA
1325,"2014","J",NA,NA,"winter",0
1325,"2014",NA,NA,NA,"summer",NA
903,"2015","RA",1,NA,"winter",1
903,"2015","RA",NA,NA,"summer",0
1020,"2015","RA",1,NA,"winter",1
1020,"2015","RA",NA,7,"summer",1
1209,"2015","RA",1,NA,"winter",1
1209,"2015","RA",NA,NA,"summer",1
1210,"2015",NA,NA,NA,"winter",NA
1210,"2015",NA,NA,NA,"summer",NA
1148,"2015","RA",NA,NA,"winter",0
1148,"2015",NA,NA,NA,"summer",NA
1157,"2015","RA",1,NA,"winter",1
1157,"2015","RA",NA,5,"summer",1
1167,"2015","RA",1,NA,"winter",1
1167,"2015","RA",NA,NA,"summer",1
1326,"2015","J",NA,NA,"winter",0
1326,"2015",NA,NA,NA,"summer",NA
1283,"2015","Y",NA,NA,"winter",NA
1283,"2015",NA,NA,NA,"summer",NA
1285,"2015","Y",NA,NA,"winter",0
1285,"2015",NA,NA,NA,"summer",NA
1327,"2015","Y",1,NA,"winter",1
1327,"2015","RA",NA,7,"summer",1
1328,"2015","J",NA,NA,"winter",1
1328,"2015","Y",NA,NA,"summer",0
1249,"2015","RA",1,NA,"winter",1
1249,"2015","RA",NA,NA,"summer",1
1329,"2015","J",NA,NA,"winter",0
1329,"2015",NA,NA,NA,"summer",NA
1214,"2015","RA",NA,NA,"winter",1
1214,"2015",NA,NA,NA,"summer",1
1100,"2015","RA",NA,NA,"winter",0
1100,"2015",NA,NA,NA,"summer",NA
1111,"2015","RA",1,NA,"winter",1
1111,"2015","RA",NA,6,"summer",1
1199,"2015","RA",1,NA,"winter",1
