"site","transect","subQuadrat","ID","fl","fs","fps","surv","time","LS","stage","density","density2","transitionJ","transitionSR","transitionLR"
"Vertedero",1,9,"VY1.9.66",0,NA,NA,0,2018,"LG","SD",2,4,NA,NA,NA
"Vertedero",1,10,"VY1.10.76",1,1,2,0,2018,"LG","LR",1,1,NA,NA,NA
"Vertedero",2,4,"VY2.4.24",0,NA,NA,1,2018,"LG","SR",4,16,NA,0,NA
"Vertedero",2,4,"VY2.4.28",0,NA,NA,0,2018,"LG","SR",4,16,NA,NA,NA
"Vertedero",2,4,"VY2.4.29",0,NA,NA,1,2018,"LG","SR",4,16,NA,1,NA
"Vertedero",2,4,"VY2.4.31",1,1,NA,0,2018,"LG","SR",4,16,NA,NA,NA
"Vertedero",2,6,"VY2.6.25",1,4,2,0,2018,"LG","SR",9,81,NA,NA,NA
"Vertedero",2,6,"VY2.6.32",0,NA,NA,1,2018,"LG","SD",9,81,NA,NA,NA
"Vertedero",2,6,"VY2.6.33",0,NA,NA,1,2018,"LG","SD",9,81,NA,NA,NA
"Vertedero",2,6,"VY2.6.34",0,NA,NA,0,2018,"LG","SD",9,81,NA,NA,NA
"Vertedero",2,6,"VY2.6.35",0,NA,NA,1,2018,"LG","SD",9,81,NA,NA,NA
"Vertedero",2,6,"VY2.6.36",0,NA,NA,0,2018,"LG","J",9,81,NA,NA,NA
"Vertedero",2,6,"VY2.6.37",0,NA,NA,0,2018,"LG","SD",9,81,NA,NA,NA
"Vertedero",2,6,"VY2.6.38",0,NA,NA,1,2018,"LG","SD",9,81,NA,NA,NA
"Vertedero",2,6,"VY2.6.39",0,NA,NA,0,2018,"LG","J",9,81,NA,NA,NA
"Vertedero",3,1,"VY3.1.36",0,NA,NA,1,2018,"LG","SD",2,4,NA,NA,NA
"Vertedero",3,1,"VY3.1.37",0,NA,NA,0,2018,"LG","SD",2,4,NA,NA,NA
"Vertedero",3,6,"VY3.6.2",0,NA,NA,0,2018,"LG","SD",1,1,NA,NA,NA
"Vertedero",3,7,"VY3.7.11",0,NA,NA,0,2018,"LG","SD",1,1,NA,NA,NA
"Vertedero",4,4,"VY4.4.9",0,NA,NA,1,2018,"LG","J",5,25,0,NA,NA
"Vertedero",4,4,"VY4.4.10",0,NA,NA,1,2018,"LG","J",5,25,0,NA,NA
"Vertedero",4,4,"VY4.4.11",0,NA,NA,1,2018,"LG","SD",5,25,NA,NA,NA
"Vertedero",4,4,"VY4.4.12",0,NA,NA,1,2018,"LG","SD",5,25,NA,NA,NA
"Vertedero",4,4,"VY4.4.13",0,NA,NA,1,2018,"LG","SD",5,25,NA,NA,NA
"Vertedero",4,5,"VY4.5.83",0,NA,NA,1,2018,"LG","J",31,961,0,NA,NA
"Vertedero",4,5,"VY4.5.92",0,NA,NA,0,2018,"LG","J",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.93",0,NA,NA,0,2018,"LG","J",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.106",0,NA,NA,1,2018,"LG","SD",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.107",0,NA,NA,1,2018,"LG","SD",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.108",0,NA,NA,0,2018,"LG","SD",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.109",0,NA,NA,0,2018,"LG","SD",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.110",0,NA,NA,1,2018,"LG","SD",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.111",0,NA,NA,1,2018,"LG","SD",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.112",0,NA,NA,0,2018,"LG","SD",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.113",0,NA,NA,1,2018,"LG","SD",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.114",0,NA,NA,1,2018,"LG","SD",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.115",0,NA,NA,1,2018,"LG","SD",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.116",0,NA,NA,1,2018,"LG","SD",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.117",0,NA,NA,0,2018,"LG","J",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.118",0,NA,NA,0,2018,"LG","SD",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.119",0,NA,NA,1,2018,"LG","SD",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.120",0,NA,NA,0,2018,"LG","SD",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.121",0,NA,NA,0,2018,"LG","SD",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.122",0,NA,NA,0,2018,"LG","J",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.123",0,NA,NA,0,2018,"LG","SD",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.124",0,NA,NA,1,2018,"LG","J",31,961,1,NA,NA
"Vertedero",4,5,"VY4.5.125",0,NA,NA,0,2018,"LG","SD",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.126",0,NA,NA,0,2018,"LG","J",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.127",0,NA,NA,0,2018,"LG","J",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.128",0,NA,NA,1,2018,"LG","SD",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.129",0,NA,NA,0,2018,"LG","SD",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.130",0,NA,NA,1,2018,"LG","J",31,961,0,NA,NA
"Vertedero",4,5,"VY4.5.131",0,NA,NA,0,2018,"LG","SD",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.132",0,NA,NA,1,2018,"LG","SD",31,961,NA,NA,NA
"Vertedero",4,5,"VY4.5.133",0,NA,NA,0,2018,"LG","SD",31,961,NA,NA,NA
"SierraPlata",2,10,"SPY2.10.31",0,NA,NA,1,2018,"HG","J",1,1,0,NA,NA
"SierraPlata",4,4,"SPY4.4.13",0,NA,NA,0,2018,"HG","SD",1,1,NA,NA,NA
"SierraPlata",4,5,"SPY4.5.6",0,NA,NA,0,2018,"HG","SD",1,1,NA,NA,NA
"SierraPlata",4,8,"SPY4.8.9",0,NA,NA,1,2018,"HG","J",1,1,0,NA,NA
"SierraPlata",4,9,"SPY4.9.14",0,NA,NA,1,2018,"HG",NA,1,1,NA,NA,NA
"SierraPlata",4,10,"SPY4.10.11",1,4,3,1,2018,"HG","LR",1,1,NA,NA,0
"Retin",1,3,"RO1.3.3",1,1,3,NA,2019,"HG","SR",2,4,NA,NA,NA
"Retin",1,3,"RO1.3.4",0,NA,NA,NA,2019,"HG","SD",2,4,NA,NA,NA
"Retin",1,4,"RO1.4.7",0,NA,NA,NA,2019,"HG","SD",2,4,NA,NA,NA
"Retin",1,4,"RO1.4.8",0,NA,NA,NA,2019,"HG","SD",2,4,NA,NA,NA
"Retin",1,5,"RO1.5.3",0,NA,NA,NA,2019,"HG","SD",1,1,NA,NA,NA
"Retin",1,6,"RO1.6.56",0,NA,NA,NA,2019,"HG",NA,5,25,NA,NA,NA
"Retin",1,6,"RO1.6.57",0,NA,NA,NA,2019,"HG","SD",5,25,NA,NA,NA
"Retin",1,6,"RO1.6.58",0,NA,NA,NA,2019,"HG","SD",5,25,NA,NA,NA
"Retin",1,6,"RO1.6.59",0,NA,NA,NA,2019,"HG","SD",5,25,NA,NA,NA
"Retin",1,6,"RO1.6.60",0,NA,NA,NA,2019,"HG","SD",5,25,NA,NA,NA
"Retin",1,7,"RO1.7.65",0,NA,NA,NA,2019,"HG","SD",1,1,NA,NA,NA
"Retin",6,8,"RO1.8.22",0,NA,NA,NA,2019,"HG","J",1,1,NA,NA,NA
"Retin",7,8,"RO1.8.23",1,1,9,NA,2019,"HG","SR",1,1,NA,NA,NA
"Retin",1,8,"RO1.8.24",0,NA,NA,NA,2019,"HG",NA,7,49,NA,NA,NA
"Retin",1,8,"RO1.8.25",0,NA,NA,NA,2019,"HG","SD",7,49,NA,NA,NA
"Retin",1,8,"RO1.8.26",0,NA,NA,NA,2019,"HG","SD",7,49,NA,NA,NA
"Retin",1,8,"RO1.8.27",0,NA,NA,NA,2019,"HG","SD",7,49,NA,NA,NA
"Retin",1,8,"RO1.8.28",0,NA,NA,NA,2019,"HG",NA,7,49,NA,NA,NA
"Retin",1,8,"RO1.8.29",0,NA,NA,NA,2019,"HG","SD",7,49,NA,NA,NA
"Retin",1,8,"RO1.8.30",0,NA,NA,NA,2019,"HG","SD",7,49,NA,NA,NA
"Retin",1,9,"RO1.9.49",1,3,6,NA,2019,"HG","LR",3,9,NA,NA,NA
"Retin",1,9,"RO1.9.56",0,NA,NA,NA,2019,"HG","SD",3,9,NA,NA,NA
"Retin",1,9,"RO1.9.57",0,NA,NA,NA,2019,"HG","SD",3,9,NA,NA,NA
"Retin",1,10,"RO1.10.19",0,NA,NA,NA,2019,"HG","LR",13,169,NA,NA,NA
"Retin",2,10,"RO1.10.25",0,NA,NA,NA,2019,"HG","J",1,1,NA,NA,NA
"Retin",3,10,"RO1.10.26",0,NA,NA,NA,2019,"HG","J",1,1,NA,NA,NA
"Retin",5,10,"RO1.10.28",0,NA,NA,NA,2019,"HG","J",1,1,NA,NA,NA
"Retin",6,10,"RO1.10.29",1,1,6,NA,2019,"HG","SR",1,1,NA,NA,NA
"Retin",13,10,"RO1.10.36",0,NA,NA,NA,2019,"HG","SR",1,1,NA,NA,NA
"Retin",15,10,"RO1.10.38",1,1,1,NA,2019,"HG","SR",1,1,NA,NA,NA
"Retin",16,10,"RO1.10.39",1,1,3,NA,2019,"HG","SR",1,1,NA,NA,NA
"Retin",18,10,"RO1.10.41",0,NA,NA,NA,2019,"HG","J",1,1,NA,NA,NA
"Retin",20,10,"RO1.10.43",0,NA,NA,NA,2019,"HG","J",1,1,NA,NA,NA
"Retin",21,10,"RO1.10.44",0,NA,NA,NA,2019,"HG","J",1,1,NA,NA,NA
"Retin",25,10,"RO1.10.48",0,NA,NA,NA,2019,"HG","J",1,1,NA,NA,NA
"Retin",26,10,"RO1.10.49",1,1,6,NA,2019,"HG","SR",1,1,NA,NA,NA
"Retin",1,10,"RO1.10.51",0,NA,NA,NA,2019,"HG","SD",13,169,NA,NA,NA
"Retin",1,10,"RO1.10.52",0,NA,NA,NA,2019,"HG","J",13,169,NA,NA,NA
"Retin",1,10,"RO1.10.53",0,NA,NA,NA,2019,"HG",NA,13,169,NA,NA,NA
"Retin",1,10,"RO1.10.55",0,NA,NA,NA,2019,"HG",NA,13,169,NA,NA,NA
"Retin",1,10,"RO1.10.56",0,NA,NA,NA,2019,"HG","SD",13,169,NA,NA,NA
"Retin",1,10,"RO1.10.57",0,NA,NA,NA,2019,"HG","SD",13,169,NA,NA,NA
"Retin",1,10,"RO1.10.58",0,NA,NA,NA,2019,"HG",NA,13,169,NA,NA,NA
"Retin",1,10,"RO1.10.59",0,NA,NA,NA,2019,"HG","SD",13,169,NA,NA,NA
"Retin",1,10,"RO1.10.60",0,NA,NA,NA,2019,"HG","SD",13,169,NA,NA,NA
"Retin",1,10,"RO1.10.61",0,NA,NA,NA,2019,"HG","SD",13,169,NA,NA,NA
"Retin",1,10,"RO1.10.62",0,NA,NA,NA,2019,"HG","SD",13,169,NA,NA,NA
"Retin",1,10,"RO1.10.63",0,NA,NA,NA,2019,"HG","SD",13,169,NA,NA,NA
"Retin",2,2,"RO2.2.4",1,2,2,NA,2019,"HG","LR",1,1,NA,NA,NA
"Retin",2,5,"RO2.5.18",0,NA,NA,NA,2019,"HG","J",10,100,NA,NA,NA
"Retin",2,5,"RO2.5.19",0,NA,NA,NA,2019,"HG","J",10,100,NA,NA,NA
"Retin",2,5,"RO2.5.20",0,NA,NA,NA,2019,"HG",NA,10,100,NA,NA,NA
"Retin",2,5,"RO2.5.21",0,NA,NA,NA,2019,"HG","SD",10,100,NA,NA,NA
"Retin",2,5,"RO2.5.22",0,NA,NA,NA,2019,"HG","SD",10,100,NA,NA,NA
"Retin",2,5,"RO2.5.23",0,NA,NA,NA,2019,"HG","SD",10,100,NA,NA,NA
"Retin",2,5,"RO2.5.24",0,NA,NA,NA,2019,"HG","SD",10,100,NA,NA,NA
"Retin",2,5,"RO2.5.25",0,NA,NA,NA,2019,"HG",NA,10,100,NA,NA,NA
"Retin",2,5,"RO2.5.26",0,NA,NA,NA,2019,"HG",NA,10,100,NA,NA,NA
"Retin",2,5,"RO2.5.27",1,1,4,NA,2019,"HG","SR",10,100,NA,NA,NA
"Retin",2,6,"RO2.6.2",0,NA,NA,NA,2019,"HG",NA,1,1,NA,NA,NA
"Retin",3,7,"RO2.7.39",0,NA,NA,NA,2019,"HG","SR",1,1,NA,NA,NA
"Retin",2,7,"RO2.7.40",0,NA,NA,NA,2019,"HG","SD",20,400,NA,NA,NA
"Retin",2,7,"RO2.7.41",0,NA,NA,NA,2019,"HG","SD",20,400,NA,NA,NA
"Retin",2,7,"RO2.7.42",0,NA,NA,NA,2019,"HG","SD",20,400,NA,NA,NA
"Retin",2,7,"RO2.7.43",0,NA,NA,NA,2019,"HG","SD",20,400,NA,NA,NA
"Retin",2,7,"RO2.7.44",0,NA,NA,NA,2019,"HG","SD",20,400,NA,NA,NA
"Retin",2,7,"RO2.7.45",0,NA,NA,NA,2019,"HG","SD",20,400,NA,NA,NA
"Retin",2,7,"RO2.7.46",0,NA,NA,NA,2019,"HG","SD",20,400,NA,NA,NA
"Retin",2,7,"RO2.7.47",0,NA,NA,NA,2019,"HG","SD",20,400,NA,NA,NA
"Retin",2,7,"RO2.7.48",0,NA,NA,NA,2019,"HG","SD",20,400,NA,NA,NA
"Retin",2,7,"RO2.7.49",0,NA,NA,NA,2019,"HG","SD",20,400,NA,NA,NA
"Retin",2,7,"RO2.7.50",0,NA,NA,NA,2019,"HG","SD",20,400,NA,NA,NA
"Retin",2,7,"RO2.7.51",0,NA,NA,NA,2019,"HG","SD",20,400,NA,NA,NA
"Retin",2,7,"RO2.7.52",0,NA,NA,NA,2019,"HG","SD",20,400,NA,NA,NA
"Retin",2,7,"RO2.7.53",0,NA,NA,NA,2019,"HG","J",20,400,NA,NA,NA
"Retin",2,7,"RO2.7.54",0,NA,NA,NA,2019,"HG","J",20,400,NA,NA,NA
"Retin",2,7,"RO2.7.55",0,NA,NA,NA,2019,"HG","J",20,400,NA,NA,NA
"Retin",2,7,"RO2.7.56",0,NA,NA,NA,2019,"HG","SD",20,400,NA,NA,NA
"Retin",2,8,"RO2.8.11",0,NA,NA,NA,2019,"HG","J",1,1,NA,NA,NA
"Retin",2,7,"RO2.7.53",0,NA,NA,NA,2019,"HG","J",20,400,NA,NA,NA
"Retin",2,7,"RO2.7.54",0,NA,NA,NA,2019,"HG","J",20,400,NA,NA,NA
"Retin",2,7,"RO2.7.55",0,NA,NA,NA,2019,"HG","J",20,400,NA,NA,NA
"Retin",2,9,"RO2.9.3",1,1,8,NA,2019,"HG","LR",6,36,NA,NA,NA
"Retin",2,9,"RO2.9.4",0,NA,NA,NA,2019,"HG","LR",6,36,NA,NA,NA
"Retin",2,9,"RO2.9.5",0,NA,NA,NA,2019,"HG","SD",6,36,NA,NA,NA
"Retin",2,9,"RO2.9.6",0,NA,NA,NA,2019,"HG",NA,6,36,NA,NA,NA
"Retin",2,9,"RO2.9.7",0,NA,NA,NA,2019,"HG","SD",6,36,NA,NA,NA
"Retin",2,9,"RO2.9.8",0,NA,NA,NA,2019,"HG","SD",6,36,NA,NA,NA
"Retin",3,3,"RO3.3.28",1,3,7,NA,2019,"HG","LR",2,4,NA,NA,NA
"Retin",3,3,"RO3.3.34",0,NA,NA,NA,2019,"HG","J",2,4,NA,NA,NA
"Retin",3,4,"RO3.4.29",1,3,3,NA,2019,"HG","LR",10,100,NA,NA,NA
"Retin",3,4,"RO3.4.40",0,NA,NA,NA,2019,"HG","J",10,100,NA,NA,NA
"Retin",3,4,"RO3.4.41",0,NA,NA,NA,2019,"HG","J",10,100,NA,NA,NA
"Retin",3,4,"RO3.4.43",0,NA,NA,NA,2019,"HG","J",10,100,NA,NA,NA
"Retin",3,4,"RO3.4.46",0,NA,NA,NA,2019,"HG","J",10,100,NA,NA,NA
"Retin",3,4,"RO3.4.48",0,NA,NA,NA,2019,"HG","J",10,100,NA,NA,NA
"Retin",3,4,"RO3.4.49",0,NA,NA,NA,2019,"HG","J",10,100,NA,NA,NA
"Retin",3,4,"RO3.4.50",0,NA,NA,NA,2019,"HG","SD",10,100,NA,NA,NA
"Retin",3,4,"RO3.4.51",0,NA,NA,NA,2019,"HG","SD",10,100,NA,NA,NA
"Retin",3,4,"RO3.4.52",0,NA,NA,NA,2019,"HG","SD",10,100,NA,NA,NA
"Retin",3,6,"RO3.6.30",0,NA,NA,NA,2019,"HG","J",3,9,NA,NA,NA
"Retin",3,6,"RO3.6.34",0,NA,NA,NA,2019,"HG",NA,3,9,NA,NA,NA
"Retin",3,6,"RO3.6.35",0,NA,NA,NA,2019,"HG",NA,3,9,NA,NA,NA
"Retin",3,8,"RO3.8.64",0,NA,NA,NA,2019,"HG","LR",4,16,NA,NA,NA
"Retin",3,8,"RO3.8.71",0,NA,NA,NA,2019,"HG","J",4,16,NA,NA,NA
"Retin",3,8,"RO3.8.72",0,NA,NA,NA,2019,"HG","J",4,16,NA,NA,NA
"Retin",3,8,"RO3.8.73",0,NA,NA,NA,2019,"HG","J",4,16,NA,NA,NA
"Retin",4,2,"RO4.2.4",1,2,8,NA,2019,"HG","LR",2,4,NA,NA,NA
"Retin",4,2,"RO4.2.5",1,1,5,NA,2019,"HG","LR",2,4,NA,NA,NA
"Retin",4,3,"RO4.3.35",1,1,8,NA,2019,"HG","LR",6,36,NA,NA,NA
"Retin",4,3,"RO4.3.36",0,NA,NA,NA,2019,"HG","LR",6,36,NA,NA,NA
"Retin",4,3,"RO4.3.38",1,1,8,NA,2019,"HG","SR",6,36,NA,NA,NA
"Retin",4,3,"RO4.3.39",1,1,4,NA,2019,"HG","SR",6,36,NA,NA,NA
"Retin",4,3,"RO4.3.40",0,NA,NA,NA,2019,"HG","J",6,36,NA,NA,NA
"Retin",4,3,"RO4.3.42",0,NA,NA,NA,2019,"HG","J",6,36,NA,NA,NA
"Retin",4,4,"RO4.4.52",1,2,3,NA,2019,"HG","LR",22,484,NA,NA,NA
"Retin",4,4,"RO4.4.108",1,1,6,NA,2019,"HG","LR",22,484,NA,NA,NA
"Retin",4,4,"RO4.4.115",0,NA,NA,NA,2019,"HG",NA,22,484,NA,NA,NA
"Retin",4,4,"RO4.4.116",0,NA,NA,NA,2019,"HG",NA,22,484,NA,NA,NA
"Retin",4,4,"RO4.4.117",0,NA,NA,NA,2019,"HG",NA,22,484,NA,NA,NA
"Retin",4,4,"RO4.4.118",0,NA,NA,NA,2019,"HG","SD",22,484,NA,NA,NA
"Retin",4,4,"RO4.4.119",0,NA,NA,NA,2019,"HG",NA,22,484,NA,NA,NA
"Retin",4,4,"RO4.4.120",0,NA,NA,NA,2019,"HG",NA,22,484,NA,NA,NA
"Retin",4,4,"RO4.4.121",0,NA,NA,NA,2019,"HG",NA,22,484,NA,NA,NA
"Retin",4,4,"RO4.4.122",0,NA,NA,NA,2019,"HG","SD",22,484,NA,NA,NA
"Retin",4,4,"RO4.4.123",0,NA,NA,NA,2019,"HG","SD",22,484,NA,NA,NA
"Retin",4,4,"RO4.4.124",0,NA,NA,NA,2019,"HG","SD",22,484,NA,NA,NA
"Retin",4,4,"RO4.4.125",0,NA,NA,NA,2019,"HG","SD",22,484,NA,NA,NA
"Retin",4,4,"RO4.4.126",0,NA,NA,NA,2019,"HG","SD",22,484,NA,NA,NA
"Retin",4,4,"RO4.4.127",0,NA,NA,NA,2019,"HG","SD",22,484,NA,NA,NA
"Retin",4,4,"RO4.4.128",0,NA,NA,NA,2019,"HG",NA,22,484,NA,NA,NA
"Retin",4,4,"RO4.4.129",0,NA,NA,NA,2019,"HG","SD",22,484,NA,NA,NA
"Retin",4,4,"RO4.4.130",0,NA,NA,NA,2019,"HG","SD",22,484,NA,NA,NA
"Retin",4,4,"RO4.4.131",1,1,5,NA,2019,"HG","LR",22,484,NA,NA,NA
"Retin",4,4,"RO4.4.132",1,1,2,NA,2019,"HG","SR",22,484,NA,NA,NA
"Retin",4,4,"RO4.4.133",1,1,4,NA,2019,"HG","LR",22,484,NA,NA,NA
"Retin",4,4,"RO4.4.134",0,NA,NA,NA,2019,"HG","SD",22,484,NA,NA,NA
"Retin",4,5,"RO4.5.21",1,1,12,NA,2019,"HG","LR",3,9,NA,NA,NA
"Retin",4,5,"RO4.5.24",0,NA,NA,NA,2019,"HG",NA,3,9,NA,NA,NA
"Retin",4,5,"RO4.5.25",0,NA,NA,NA,2019,"HG","SD",3,9,NA,NA,NA
"Retin",4,9,"RO4.9.9",0,NA,NA,NA,2019,"HG","J",7,49,NA,NA,NA
"Retin",4,9,"RO4.9.10",0,NA,NA,NA,2019,"HG","J",7,49,NA,NA,NA
"Retin",4,9,"RO4.9.11",0,NA,NA,NA,2019,"HG","SD",7,49,NA,NA,NA
"Retin",4,9,"RO4.9.12",0,NA,NA,NA,2019,"HG","SD",7,49,NA,NA,NA
"Retin",4,9,"RO4.9.13",0,NA,NA,NA,2019,"HG","SD",7,49,NA,NA,NA
"Retin",4,9,"RO4.9.14",0,NA,NA,NA,2019,"HG","SD",7,49,NA,NA,NA
"Retin",4,9,"RO4.9.15",0,NA,NA,NA,2019,"HG","SD",7,49,NA,NA,NA
"Retin",4,10,"RO4.10.4",0,NA,NA,NA,2019,"HG","SD",1,1,NA,NA,NA
"Tarifa",4,1,"TV4.1.4",NA,NA,NA,NA,2019,"LG","SD",16,256,NA,NA,NA
"Tarifa",4,1,"TV4.1.5",NA,NA,NA,NA,2019,"LG","SD",16,256,NA,NA,NA
"Tarifa",4,1,"TV4.1.6",NA,NA,NA,NA,2019,"LG","SD",16,256,NA,NA,NA
"Tarifa",4,1,"TV4.1.7",NA,NA,NA,NA,2019,"LG",NA,16,256,NA,NA,NA
"Tarifa",4,1,"TV4.1.8",NA,NA,NA,NA,2019,"LG","SD",16,256,NA,NA,NA
"Tarifa",4,1,"TV4.1.9",NA,NA,NA,NA,2019,"LG","SD",16,256,NA,NA,NA
"Tarifa",4,1,"TV4.1.10",NA,NA,NA,NA,2019,"LG","SD",16,256,NA,NA,NA
"Tarifa",4,1,"TV4.1.11",NA,NA,NA,NA,2019,"LG","SD",16,256,NA,NA,NA
"Tarifa",4,1,"TV4.1.12",NA,NA,NA,NA,2019,"LG","SD",16,256,NA,NA,NA
"Tarifa",4,1,"TV4.1.13",NA,NA,NA,NA,2019,"LG","SD",16,256,NA,NA,NA
"Tarifa",4,1,"TV4.1.14",NA,NA,NA,NA,2019,"LG",NA,16,256,NA,NA,NA
"Tarifa",4,1,"TV4.1.15",NA,NA,NA,NA,2019,"LG",NA,16,256,NA,NA,NA
"Tarifa",4,1,"TV4.1.16",NA,NA,NA,NA,2019,"LG",NA,16,256,NA,NA,NA
"Tarifa",4,1,"TV4.1.17",NA,NA,NA,NA,2019,"LG","SR",16,256,NA,NA,NA
"Tarifa",4,1,"TV4.1.18",NA,NA,NA,NA,2019,"LG",NA,16,256,NA,NA,NA
"Tarifa",4,1,"TV4.1.19",NA,NA,NA,NA,2019,"LG",NA,16,256,NA,NA,NA
"Tarifa",4,5,"TV4.5.3",0,NA,NA,NA,2019,"LG","LR",1,1,NA,NA,NA
"Tarifa",3,3,"TV3.3.3",NA,NA,NA,NA,2019,"LG","SD",1,1,NA,NA,NA
"Tarifa",2,8,"TV3.10.1",NA,NA,NA,NA,2019,"LG","SR",12,144,NA,NA,NA
"Tarifa",2,12,"TV2.8.10",0,NA,NA,NA,2019,"LG","J",1,1,NA,NA,NA
"Tarifa",2,8,"TV2.8.11",NA,NA,NA,NA,2019,"LG","SD",12,144,NA,NA,NA
"Tarifa",2,8,"TV2.8.12",NA,NA,NA,NA,2019,"LG","SD",12,144,NA,NA,NA
"Tarifa",2,8,"TV2.8.13",NA,NA,NA,NA,2019,"LG","SD",12,144,NA,NA,NA
"Tarifa",2,8,"TV2.8.14",NA,NA,NA,NA,2019,"LG","SD",12,144,NA,NA,NA
"Tarifa",2,8,"TV2.8.15",NA,NA,NA,NA,2019,"LG","SD",12,144,NA,NA,NA
"Tarifa",2,8,"TV2.8.16",NA,NA,NA,NA,2019,"LG","SD",12,144,NA,NA,NA
"Tarifa",2,8,"TV2.8.17",NA,NA,NA,NA,2019,"LG","SD",12,144,NA,NA,NA
"Tarifa",2,8,"TV2.8.18",NA,NA,NA,NA,2019,"LG","SD",12,144,NA,NA,NA
"Tarifa",2,8,"TV2.8.19",NA,NA,NA,NA,2019,"LG","SD",12,144,NA,NA,NA
"Tarifa",2,8,"TV2.8.20",NA,NA,NA,NA,2019,"LG","SD",12,144,NA,NA,NA
"Tarifa",2,8,"TV2.8.21",NA,NA,NA,NA,2019,"LG","SD",12,144,NA,NA,NA
"Tarifa",1,10,"TV1.10.5",NA,NA,NA,NA,2019,"LG",NA,1,1,NA,NA,NA
"Vertedero",1,4,"VY1.4.14",0,NA,NA,NA,2019,"LG","J",18,324,NA,NA,NA
"Vertedero",1,4,"VY1.4.16",0,NA,NA,NA,2019,"LG","SD",18,324,NA,NA,NA
"Vertedero",1,4,"VY1.4.17",0,NA,NA,NA,2019,"LG",NA,18,324,NA,NA,NA
"Vertedero",1,4,"VY1.4.18",0,NA,NA,NA,2019,"LG","SD",18,324,NA,NA,NA
"Vertedero",1,4,"VY1.4.19",0,NA,NA,NA,2019,"LG","SD",18,324,NA,NA,NA
"Vertedero",1,4,"VY1.4.20",0,NA,NA,NA,2019,"LG",NA,18,324,NA,NA,NA
"Vertedero",1,4,"VY1.4.21",0,NA,NA,NA,2019,"LG","SD",18,324,NA,NA,NA
"Vertedero",1,4,"VY1.4.22",0,NA,NA,NA,2019,"LG","SD",18,324,NA,NA,NA
"Vertedero",1,4,"VY1.4.23",0,NA,NA,NA,2019,"LG","SD",18,324,NA,NA,NA
"Vertedero",1,4,"VY1.4.24",0,NA,NA,NA,2019,"LG","SD",18,324,NA,NA,NA
"Vertedero",1,4,"VY1.4.25",0,NA,NA,NA,2019,"LG","SD",18,324,NA,NA,NA
"Vertedero",1,4,"VY1.4.26",0,NA,NA,NA,2019,"LG","SD",18,324,NA,NA,NA
"Vertedero",1,4,"VY1.4.27",0,NA,NA,NA,2019,"LG","SD",18,324,NA,NA,NA
"Vertedero",1,4,"VY1.4.28",0,NA,NA,NA,2019,"LG","SD",18,324,NA,NA,NA
"Vertedero",1,4,"VY1.4.29",0,NA,NA,NA,2019,"LG","SD",18,324,NA,NA,NA
"Vertedero",1,4,"VY1.4.30",0,NA,NA,NA,2019,"LG","SD",18,324,NA,NA,NA
"Vertedero",1,4,"VY1.4.31",0,NA,NA,NA,2019,"LG","SD",18,324,NA,NA,NA
"Vertedero",1,4,"VY1.4.32",0,NA,NA,NA,2019,"LG","SD",18,324,NA,NA,NA
"Vertedero",1,6,"VY1.6.14",0,NA,NA,NA,2019,"LG",NA,7,49,NA,NA,NA
"Vertedero",1,6,"VY1.6.9",1,2,7,NA,2019,"LG","LR",7,49,NA,NA,NA
"Vertedero",1,6,"VY1.6.10",0,NA,NA,NA,2019,"LG",NA,7,49,NA,NA,NA
"Vertedero",1,6,"VY1.6.11",0,NA,NA,NA,2019,"LG",NA,7,49,NA,NA,NA
"Vertedero",1,6,"VY1.6.12",0,NA,NA,NA,2019,"LG",NA,7,49,NA,NA,NA
"Vertedero",1,6,"VY1.6.13",0,NA,NA,NA,2019,"LG","SD",7,49,NA,NA,NA
"Vertedero",1,6,"VY1.6.14",0,NA,NA,NA,2019,"LG",NA,7,49,NA,NA,NA
